Day,S,T,K,Value,tau,rate
44706.00000 ,2.72000 ,0.07671 ,2.85000 ,0.01780 ,0.02010 ,0.95439 
44706.00000 ,2.72000 ,0.34521 ,2.85000 ,0.08800 ,0.02010 ,0.95439 
44706.00000 ,2.72000 ,0.34521 ,2.90000 ,0.07240 ,0.02010 ,0.93793 
44706.00000 ,2.72000 ,0.34521 ,2.95000 ,0.05830 ,0.02010 ,0.92203 
44706.00000 ,2.72000 ,0.34521 ,3.00000 ,0.04670 ,0.02010 ,0.90667 
44706.00000 ,2.72000 ,0.34521 ,3.10000 ,0.02840 ,0.02010 ,0.87742 
44706.00000 ,2.72000 ,0.34521 ,3.20000 ,0.01820 ,0.02010 ,0.85000 
44706.00000 ,2.72000 ,0.34521 ,3.30000 ,0.01190 ,0.02010 ,0.82424 
44706.00000 ,2.72000 ,0.34521 ,3.40000 ,0.00770 ,0.02010 ,0.80000 
44706.00000 ,2.72000 ,0.34521 ,3.50000 ,0.00560 ,0.02010 ,0.77714 
44706.00000 ,2.72000 ,0.07671 ,2.80000 ,0.03060 ,0.02010 ,0.97143 
44706.00000 ,2.72000 ,0.34521 ,2.80000 ,0.10810 ,0.02010 ,0.97143 
44706.00000 ,2.72000 ,0.07671 ,2.75000 ,0.04980 ,0.02010 ,0.98909 
44706.00000 ,2.72000 ,0.34521 ,2.75000 ,0.13110 ,0.02010 ,0.98909 
44706.00000 ,2.72000 ,0.07671 ,2.70000 ,0.07600 ,0.02010 ,1.00741 
44706.00000 ,2.72000 ,0.34521 ,2.70000 ,0.15700 ,0.02010 ,1.00741 
44706.00000 ,2.72000 ,0.07671 ,2.65000 ,0.11150 ,0.02010 ,1.02642 
44706.00000 ,2.72000 ,0.34521 ,2.65000 ,0.18500 ,0.02010 ,1.02642 
44706.00000 ,2.72000 ,0.07671 ,2.50000 ,0.23650 ,0.02010 ,1.08800 
44706.00000 ,2.72000 ,0.07671 ,2.55000 ,0.19260 ,0.02010 ,1.06667 
44706.00000 ,2.72000 ,0.07671 ,2.60000 ,0.14820 ,0.02010 ,1.04615 
44706.00000 ,2.72000 ,0.34521 ,2.50000 ,0.28990 ,0.02010 ,1.08800 
44706.00000 ,2.72000 ,0.34521 ,2.55000 ,0.25090 ,0.02010 ,1.06667 
44706.00000 ,2.72000 ,0.34521 ,2.60000 ,0.21750 ,0.02010 ,1.04615 
44706.00000 ,2.72000 ,0.00000 ,2.70000 ,0.02500 ,0.02010 ,1.00741 
44706.00000 ,2.72000 ,0.00000 ,2.75000 ,0.00000 ,0.02010 ,0.98909 
44706.00000 ,2.72000 ,0.00000 ,2.80000 ,0.00000 ,0.02010 ,0.97143 
44706.00000 ,2.72000 ,0.00000 ,2.85000 ,0.00000 ,0.02010 ,0.95439 
44706.00000 ,2.72000 ,0.00000 ,2.90000 ,0.00000 ,0.02010 ,0.93793 
44706.00000 ,2.72000 ,0.00000 ,2.95000 ,0.00000 ,0.02010 ,0.92203 
44706.00000 ,2.72000 ,0.00000 ,3.00000 ,0.00000 ,0.02010 ,0.90667 
44706.00000 ,2.72000 ,0.00000 ,3.10000 ,0.00000 ,0.02010 ,0.87742 
44706.00000 ,2.72000 ,0.00000 ,3.20000 ,0.00000 ,0.02010 ,0.85000 
44706.00000 ,2.72000 ,0.00000 ,2.65000 ,0.07500 ,0.02010 ,1.02642 
44706.00000 ,2.72000 ,0.00000 ,2.60000 ,0.12500 ,0.02010 ,1.04615 
44706.00000 ,2.72000 ,0.00000 ,2.45000 ,0.27500 ,0.02010 ,1.11020 
44706.00000 ,2.72000 ,0.00000 ,2.50000 ,0.22500 ,0.02010 ,1.08800 
44706.00000 ,2.72000 ,0.00000 ,2.55000 ,0.17500 ,0.02010 ,1.06667 
44706.00000 ,2.72000 ,0.07671 ,2.45000 ,0.28500 ,0.02010 ,1.11020 
44706.00000 ,2.72000 ,0.34521 ,2.45000 ,0.32730 ,0.02010 ,1.11020 
44706.00000 ,2.72000 ,0.59452 ,2.50000 ,0.32100 ,0.02010 ,1.08800 
44706.00000 ,2.72000 ,0.59452 ,2.55000 ,0.28970 ,0.02010 ,1.06667 
44706.00000 ,2.72000 ,0.59452 ,2.60000 ,0.25800 ,0.02010 ,1.04615 
44706.00000 ,2.72000 ,0.59452 ,2.65000 ,0.22880 ,0.02010 ,1.02642 
44706.00000 ,2.72000 ,0.59452 ,2.70000 ,0.20160 ,0.02010 ,1.00741 
44706.00000 ,2.72000 ,0.59452 ,2.75000 ,0.17650 ,0.02010 ,0.98909 
44706.00000 ,2.72000 ,0.59452 ,2.80000 ,0.15430 ,0.02010 ,0.97143 
44706.00000 ,2.72000 ,0.59452 ,2.85000 ,0.13430 ,0.02010 ,0.95439 
44706.00000 ,2.72000 ,0.59452 ,2.90000 ,0.11590 ,0.02010 ,0.93793 
44706.00000 ,2.72000 ,0.59452 ,2.95000 ,0.09990 ,0.02010 ,0.92203 
44706.00000 ,2.72000 ,0.59452 ,3.00000 ,0.08430 ,0.02010 ,0.90667 
44705.00000 ,2.76000 ,0.07945 ,2.91200 ,0.00850 ,0.02000 ,0.94780 
44705.00000 ,2.76000 ,0.07945 ,2.96200 ,0.00530 ,0.02000 ,0.93180 
44705.00000 ,2.76000 ,0.07945 ,3.06100 ,0.00200 ,0.02000 ,0.90167 
44705.00000 ,2.76000 ,0.07945 ,3.15900 ,0.00130 ,0.02000 ,0.87369 
44705.00000 ,2.76000 ,0.07945 ,3.25800 ,0.00090 ,0.02000 ,0.84715 
44705.00000 ,2.76000 ,0.07945 ,3.35700 ,0.00080 ,0.02000 ,0.82216 
44705.00000 ,2.76000 ,0.07945 ,3.45500 ,0.00030 ,0.02000 ,0.79884 
44705.00000 ,2.76000 ,0.07945 ,3.55400 ,0.00030 ,0.02000 ,0.77659 
44705.00000 ,2.76000 ,0.07945 ,3.65300 ,0.00030 ,0.02000 ,0.75554 
44705.00000 ,2.76000 ,0.07945 ,2.86300 ,0.01590 ,0.02000 ,0.96402 
44705.00000 ,2.76000 ,0.07945 ,2.90000 ,0.00990 ,0.02000 ,0.95172 
44705.00000 ,2.76000 ,0.07945 ,2.95000 ,0.00600 ,0.02000 ,0.93559 
44705.00000 ,2.76000 ,0.07945 ,3.00000 ,0.00330 ,0.02000 ,0.92000 
44705.00000 ,2.76000 ,0.07945 ,3.10000 ,0.00190 ,0.02000 ,0.89032 
44705.00000 ,2.76000 ,0.07945 ,3.20000 ,0.00130 ,0.02000 ,0.86250 
44705.00000 ,2.76000 ,0.07945 ,3.30000 ,0.00090 ,0.02000 ,0.83636 
44705.00000 ,2.76000 ,0.07945 ,3.40000 ,0.00060 ,0.02000 ,0.81176 
44705.00000 ,2.76000 ,0.07945 ,3.50000 ,0.00030 ,0.02000 ,0.78857 
44705.00000 ,2.76000 ,0.07945 ,3.60000 ,0.00030 ,0.02000 ,0.76667 
44705.00000 ,2.76000 ,0.07945 ,3.70000 ,0.00030 ,0.02000 ,0.74595 
44705.00000 ,2.76000 ,0.07945 ,3.80000 ,0.00030 ,0.02000 ,0.72632 
44705.00000 ,2.76000 ,0.07945 ,2.85000 ,0.01810 ,0.02000 ,0.96842 
44705.00000 ,2.76000 ,0.34795 ,2.85000 ,0.08930 ,0.02000 ,0.96842 
44705.00000 ,2.76000 ,0.34795 ,2.90000 ,0.07270 ,0.02000 ,0.95172 
44705.00000 ,2.76000 ,0.34795 ,2.95000 ,0.05840 ,0.02000 ,0.93559 
44705.00000 ,2.76000 ,0.34795 ,3.00000 ,0.04740 ,0.02000 ,0.92000 
44705.00000 ,2.76000 ,0.34795 ,3.10000 ,0.02960 ,0.02000 ,0.89032 
44705.00000 ,2.76000 ,0.34795 ,3.20000 ,0.01910 ,0.02000 ,0.86250 
44705.00000 ,2.76000 ,0.34795 ,3.30000 ,0.01140 ,0.02000 ,0.83636 
44705.00000 ,2.76000 ,0.34795 ,3.40000 ,0.00780 ,0.02000 ,0.81176 
44705.00000 ,2.76000 ,0.34795 ,3.50000 ,0.00570 ,0.02000 ,0.78857 
44705.00000 ,2.76000 ,0.07945 ,2.80000 ,0.03110 ,0.02000 ,0.98571 
44705.00000 ,2.76000 ,0.34795 ,2.80000 ,0.10720 ,0.02000 ,0.98571 
44705.00000 ,2.76000 ,0.07945 ,2.75000 ,0.04980 ,0.02000 ,1.00364 
44705.00000 ,2.76000 ,0.34795 ,2.75000 ,0.13070 ,0.02000 ,1.00364 
44705.00000 ,2.76000 ,0.07945 ,2.70000 ,0.07540 ,0.02000 ,1.02222 
44705.00000 ,2.76000 ,0.34795 ,2.70000 ,0.15590 ,0.02000 ,1.02222 
44705.00000 ,2.76000 ,0.07945 ,2.65000 ,0.10900 ,0.02000 ,1.04151 
44705.00000 ,2.76000 ,0.34795 ,2.65000 ,0.18380 ,0.02000 ,1.04151 
44705.00000 ,2.76000 ,0.07945 ,2.50000 ,0.23580 ,0.02000 ,1.10400 
44705.00000 ,2.76000 ,0.07945 ,2.55000 ,0.18880 ,0.02000 ,1.08235 
44705.00000 ,2.76000 ,0.07945 ,2.60000 ,0.14900 ,0.02000 ,1.06154 
44705.00000 ,2.76000 ,0.34795 ,2.50000 ,0.28770 ,0.02000 ,1.10400 
44705.00000 ,2.76000 ,0.34795 ,2.55000 ,0.24880 ,0.02000 ,1.08235 
44705.00000 ,2.76000 ,0.34795 ,2.60000 ,0.21380 ,0.02000 ,1.06154 
44705.00000 ,2.76000 ,0.00274 ,2.70000 ,0.02780 ,0.02000 ,1.02222 
44705.00000 ,2.76000 ,0.00274 ,2.75000 ,0.00510 ,0.02000 ,1.00364 
44705.00000 ,2.76000 ,0.00274 ,2.80000 ,0.00070 ,0.02000 ,0.98571 
44705.00000 ,2.76000 ,0.00274 ,2.85000 ,0.00010 ,0.02000 ,0.96842 
44705.00000 ,2.76000 ,0.00274 ,2.90000 ,0.00010 ,0.02000 ,0.95172 
44705.00000 ,2.76000 ,0.00274 ,2.95000 ,0.00010 ,0.02000 ,0.93559 
44705.00000 ,2.76000 ,0.00274 ,3.00000 ,0.00010 ,0.02000 ,0.92000 
44705.00000 ,2.76000 ,0.00274 ,3.10000 ,0.00010 ,0.02000 ,0.89032 
44705.00000 ,2.76000 ,0.00274 ,3.20000 ,0.00010 ,0.02000 ,0.86250 
44705.00000 ,2.76000 ,0.00274 ,2.65000 ,0.07010 ,0.02000 ,1.04151 
44705.00000 ,2.76000 ,0.00274 ,2.60000 ,0.12000 ,0.02000 ,1.06154 
44705.00000 ,2.76000 ,0.00274 ,2.45000 ,0.27000 ,0.02000 ,1.12653 
44705.00000 ,2.76000 ,0.00274 ,2.50000 ,0.22000 ,0.02000 ,1.10400 
44705.00000 ,2.76000 ,0.00274 ,2.55000 ,0.17000 ,0.02000 ,1.08235 
44705.00000 ,2.76000 ,0.07945 ,2.45000 ,0.28050 ,0.02000 ,1.12653 
44705.00000 ,2.76000 ,0.34795 ,2.45000 ,0.32440 ,0.02000 ,1.12653 
44705.00000 ,2.76000 ,0.59726 ,2.50000 ,0.32350 ,0.02000 ,1.10400 
44705.00000 ,2.76000 ,0.59726 ,2.55000 ,0.29150 ,0.02000 ,1.08235 
44705.00000 ,2.76000 ,0.59726 ,2.60000 ,0.25700 ,0.02000 ,1.06154 
44705.00000 ,2.76000 ,0.59726 ,2.65000 ,0.22990 ,0.02000 ,1.04151 
44705.00000 ,2.76000 ,0.59726 ,2.70000 ,0.20190 ,0.02000 ,1.02222 
44705.00000 ,2.76000 ,0.59726 ,2.75000 ,0.17840 ,0.02000 ,1.00364 
44705.00000 ,2.76000 ,0.59726 ,2.80000 ,0.15500 ,0.02000 ,0.98571 
44705.00000 ,2.76000 ,0.59726 ,2.85000 ,0.13420 ,0.02000 ,0.96842 
44705.00000 ,2.76000 ,0.59726 ,2.90000 ,0.11730 ,0.02000 ,0.95172 
44705.00000 ,2.76000 ,0.59726 ,2.95000 ,0.09990 ,0.02000 ,0.93559 
44705.00000 ,2.76000 ,0.59726 ,3.00000 ,0.08580 ,0.02000 ,0.92000 
44704.00000 ,2.79000 ,0.08219 ,2.91200 ,0.01490 ,0.02010 ,0.95810 
44704.00000 ,2.79000 ,0.08219 ,2.96200 ,0.00820 ,0.02010 ,0.94193 
44704.00000 ,2.79000 ,0.08219 ,3.06100 ,0.00330 ,0.02010 ,0.91147 
44704.00000 ,2.79000 ,0.08219 ,3.15900 ,0.00190 ,0.02010 ,0.88319 
44704.00000 ,2.79000 ,0.08219 ,3.25800 ,0.00110 ,0.02010 ,0.85635 
44704.00000 ,2.79000 ,0.08219 ,3.35700 ,0.00110 ,0.02010 ,0.83110 
44704.00000 ,2.79000 ,0.08219 ,3.45500 ,0.00100 ,0.02010 ,0.80753 
44704.00000 ,2.79000 ,0.08219 ,3.55400 ,0.00060 ,0.02010 ,0.78503 
44704.00000 ,2.79000 ,0.08219 ,3.65300 ,0.00050 ,0.02010 ,0.76376 
44704.00000 ,2.79000 ,0.08219 ,2.86300 ,0.02500 ,0.02010 ,0.97450 
44704.00000 ,2.79000 ,0.08219 ,2.90000 ,0.01630 ,0.02010 ,0.96207 
44704.00000 ,2.79000 ,0.08219 ,2.95000 ,0.00970 ,0.02010 ,0.94576 
44704.00000 ,2.79000 ,0.08219 ,3.00000 ,0.00520 ,0.02010 ,0.93000 
44704.00000 ,2.79000 ,0.08219 ,3.10000 ,0.00260 ,0.02010 ,0.90000 
44704.00000 ,2.79000 ,0.08219 ,3.20000 ,0.00160 ,0.02010 ,0.87188 
44704.00000 ,2.79000 ,0.08219 ,3.30000 ,0.00110 ,0.02010 ,0.84545 
44704.00000 ,2.79000 ,0.08219 ,3.40000 ,0.00100 ,0.02010 ,0.82059 
44704.00000 ,2.79000 ,0.08219 ,3.50000 ,0.00090 ,0.02010 ,0.79714 
44704.00000 ,2.79000 ,0.08219 ,3.60000 ,0.00060 ,0.02010 ,0.77500 
44704.00000 ,2.79000 ,0.08219 ,3.70000 ,0.00050 ,0.02010 ,0.75405 
44704.00000 ,2.79000 ,0.08219 ,3.80000 ,0.00050 ,0.02010 ,0.73421 
44704.00000 ,2.79000 ,0.08219 ,2.85000 ,0.02860 ,0.02010 ,0.97895 
44704.00000 ,2.79000 ,0.35068 ,2.85000 ,0.10670 ,0.02010 ,0.97895 
44704.00000 ,2.79000 ,0.35068 ,2.90000 ,0.08800 ,0.02010 ,0.96207 
44704.00000 ,2.79000 ,0.35068 ,2.95000 ,0.07170 ,0.02010 ,0.94576 
44704.00000 ,2.79000 ,0.35068 ,3.00000 ,0.05800 ,0.02010 ,0.93000 
44704.00000 ,2.79000 ,0.35068 ,3.10000 ,0.03690 ,0.02010 ,0.90000 
44704.00000 ,2.79000 ,0.35068 ,3.20000 ,0.02430 ,0.02010 ,0.87188 
44704.00000 ,2.79000 ,0.35068 ,3.30000 ,0.01490 ,0.02010 ,0.84545 
44704.00000 ,2.79000 ,0.35068 ,3.40000 ,0.00960 ,0.02010 ,0.82059 
44704.00000 ,2.79000 ,0.35068 ,3.50000 ,0.00670 ,0.02010 ,0.79714 
44704.00000 ,2.79000 ,0.08219 ,2.80000 ,0.04630 ,0.02010 ,0.99643 
44704.00000 ,2.79000 ,0.35068 ,2.80000 ,0.12850 ,0.02010 ,0.99643 
44704.00000 ,2.79000 ,0.08219 ,2.75000 ,0.06900 ,0.02010 ,1.01455 
44704.00000 ,2.79000 ,0.35068 ,2.75000 ,0.15350 ,0.02010 ,1.01455 
44704.00000 ,2.79000 ,0.08219 ,2.70000 ,0.10150 ,0.02010 ,1.03333 
44704.00000 ,2.79000 ,0.35068 ,2.70000 ,0.18090 ,0.02010 ,1.03333 
44704.00000 ,2.79000 ,0.08219 ,2.65000 ,0.13740 ,0.02010 ,1.05283 
44704.00000 ,2.79000 ,0.35068 ,2.65000 ,0.21090 ,0.02010 ,1.05283 
44704.00000 ,2.79000 ,0.08219 ,2.50000 ,0.27020 ,0.02010 ,1.11600 
44704.00000 ,2.79000 ,0.08219 ,2.55000 ,0.22420 ,0.02010 ,1.09412 
44704.00000 ,2.79000 ,0.08219 ,2.60000 ,0.17950 ,0.02010 ,1.07308 
44704.00000 ,2.79000 ,0.35068 ,2.50000 ,0.31950 ,0.02010 ,1.11600 
44704.00000 ,2.79000 ,0.35068 ,2.55000 ,0.28130 ,0.02010 ,1.09412 
44704.00000 ,2.79000 ,0.35068 ,2.60000 ,0.24570 ,0.02010 ,1.07308 
44704.00000 ,2.79000 ,0.00548 ,2.70000 ,0.06540 ,0.02010 ,1.03333 
44704.00000 ,2.79000 ,0.00548 ,2.75000 ,0.02710 ,0.02010 ,1.01455 
44704.00000 ,2.79000 ,0.00548 ,2.80000 ,0.00660 ,0.02010 ,0.99643 
44704.00000 ,2.79000 ,0.00548 ,2.85000 ,0.00130 ,0.02010 ,0.97895 
44704.00000 ,2.79000 ,0.00548 ,2.90000 ,0.00030 ,0.02010 ,0.96207 
44704.00000 ,2.79000 ,0.00548 ,2.95000 ,0.00010 ,0.02010 ,0.94576 
44704.00000 ,2.79000 ,0.00548 ,3.00000 ,0.00010 ,0.02010 ,0.93000 
44704.00000 ,2.79000 ,0.00548 ,3.10000 ,0.00010 ,0.02010 ,0.90000 
44704.00000 ,2.79000 ,0.00548 ,3.20000 ,0.00010 ,0.02010 ,0.87188 
44704.00000 ,2.79000 ,0.00548 ,2.65000 ,0.11300 ,0.02010 ,1.05283 
44704.00000 ,2.79000 ,0.00548 ,2.60000 ,0.16300 ,0.02010 ,1.07308 
44704.00000 ,2.79000 ,0.00548 ,2.45000 ,0.31300 ,0.02010 ,1.13878 
44704.00000 ,2.79000 ,0.00548 ,2.50000 ,0.26300 ,0.02010 ,1.11600 
44704.00000 ,2.79000 ,0.00548 ,2.55000 ,0.21300 ,0.02010 ,1.09412 
44704.00000 ,2.79000 ,0.08219 ,2.45000 ,0.31700 ,0.02010 ,1.13878 
44704.00000 ,2.79000 ,0.35068 ,2.45000 ,0.35670 ,0.02010 ,1.13878 
44704.00000 ,2.79000 ,0.60000 ,2.50000 ,0.35270 ,0.02010 ,1.11600 
44704.00000 ,2.79000 ,0.60000 ,2.55000 ,0.31750 ,0.02010 ,1.09412 
44704.00000 ,2.79000 ,0.60000 ,2.60000 ,0.28490 ,0.02010 ,1.07308 
44704.00000 ,2.79000 ,0.60000 ,2.65000 ,0.25420 ,0.02010 ,1.05283 
44704.00000 ,2.79000 ,0.60000 ,2.70000 ,0.22590 ,0.02010 ,1.03333 
44704.00000 ,2.79000 ,0.60000 ,2.75000 ,0.20100 ,0.02010 ,1.01455 
44704.00000 ,2.79000 ,0.60000 ,2.80000 ,0.17600 ,0.02010 ,0.99643 
44704.00000 ,2.79000 ,0.60000 ,2.85000 ,0.15280 ,0.02010 ,0.97895 
44704.00000 ,2.79000 ,0.60000 ,2.90000 ,0.13330 ,0.02010 ,0.96207 
44704.00000 ,2.79000 ,0.60000 ,2.95000 ,0.11550 ,0.02010 ,0.94576 
44704.00000 ,2.79000 ,0.60000 ,3.00000 ,0.09880 ,0.02010 ,0.93000 
44701.00000 ,2.73000 ,0.09041 ,2.91200 ,0.02530 ,0.02030 ,0.93750 
44701.00000 ,2.73000 ,0.09041 ,2.96200 ,0.01550 ,0.02030 ,0.92167 
44701.00000 ,2.73000 ,0.09041 ,3.06100 ,0.00600 ,0.02030 ,0.89187 
44701.00000 ,2.73000 ,0.09041 ,3.15900 ,0.00330 ,0.02030 ,0.86420 
44701.00000 ,2.73000 ,0.09041 ,3.25800 ,0.00190 ,0.02030 ,0.83794 
44701.00000 ,2.73000 ,0.09041 ,3.35700 ,0.00140 ,0.02030 ,0.81323 
44701.00000 ,2.73000 ,0.09041 ,3.45500 ,0.00080 ,0.02030 ,0.79016 
44701.00000 ,2.73000 ,0.09041 ,3.55400 ,0.00080 ,0.02030 ,0.76815 
44701.00000 ,2.73000 ,0.09041 ,3.65300 ,0.00060 ,0.02030 ,0.74733 
44701.00000 ,2.73000 ,0.09041 ,2.86300 ,0.04000 ,0.02030 ,0.95355 
44701.00000 ,2.73000 ,0.09041 ,2.90000 ,0.02900 ,0.02030 ,0.94138 
44701.00000 ,2.73000 ,0.09041 ,2.95000 ,0.01880 ,0.02030 ,0.92542 
44701.00000 ,2.73000 ,0.09041 ,3.00000 ,0.01050 ,0.02030 ,0.91000 
44701.00000 ,2.73000 ,0.09041 ,3.10000 ,0.00480 ,0.02030 ,0.88065 
44701.00000 ,2.73000 ,0.09041 ,3.20000 ,0.00260 ,0.02030 ,0.85313 
44701.00000 ,2.73000 ,0.09041 ,3.30000 ,0.00160 ,0.02030 ,0.82727 
44701.00000 ,2.73000 ,0.09041 ,3.40000 ,0.00130 ,0.02030 ,0.80294 
44701.00000 ,2.73000 ,0.09041 ,3.50000 ,0.00080 ,0.02030 ,0.78000 
44701.00000 ,2.73000 ,0.09041 ,3.60000 ,0.00080 ,0.02030 ,0.75833 
44701.00000 ,2.73000 ,0.09041 ,3.70000 ,0.00060 ,0.02030 ,0.73784 
44701.00000 ,2.73000 ,0.09041 ,3.80000 ,0.00050 ,0.02030 ,0.71842 
44701.00000 ,2.73000 ,0.09041 ,2.85000 ,0.04580 ,0.02030 ,0.95789 
44701.00000 ,2.73000 ,0.35890 ,2.85000 ,0.12590 ,0.02030 ,0.95789 
44701.00000 ,2.73000 ,0.35890 ,2.90000 ,0.10460 ,0.02030 ,0.94138 
44701.00000 ,2.73000 ,0.35890 ,2.95000 ,0.08750 ,0.02030 ,0.92542 
44701.00000 ,2.73000 ,0.35890 ,3.00000 ,0.07100 ,0.02030 ,0.91000 
44701.00000 ,2.73000 ,0.35890 ,3.10000 ,0.04590 ,0.02030 ,0.88065 
44701.00000 ,2.73000 ,0.35890 ,3.20000 ,0.02960 ,0.02030 ,0.85313 
44701.00000 ,2.73000 ,0.35890 ,3.30000 ,0.01890 ,0.02030 ,0.82727 
44701.00000 ,2.73000 ,0.35890 ,3.40000 ,0.01210 ,0.02030 ,0.80294 
44701.00000 ,2.73000 ,0.35890 ,3.50000 ,0.00830 ,0.02030 ,0.78000 
44701.00000 ,2.73000 ,0.09041 ,2.80000 ,0.06780 ,0.02030 ,0.97500 
44701.00000 ,2.73000 ,0.35890 ,2.80000 ,0.15050 ,0.02030 ,0.97500 
44701.00000 ,2.73000 ,0.09041 ,2.75000 ,0.09680 ,0.02030 ,0.99273 
44701.00000 ,2.73000 ,0.35890 ,2.75000 ,0.17850 ,0.02030 ,0.99273 
44701.00000 ,2.73000 ,0.09041 ,2.70000 ,0.13120 ,0.02030 ,1.01111 
44701.00000 ,2.73000 ,0.35890 ,2.70000 ,0.20700 ,0.02030 ,1.01111 
44701.00000 ,2.73000 ,0.09041 ,2.65000 ,0.17100 ,0.02030 ,1.03019 
44701.00000 ,2.73000 ,0.35890 ,2.65000 ,0.23870 ,0.02030 ,1.03019 
44701.00000 ,2.73000 ,0.09041 ,2.50000 ,0.30600 ,0.02030 ,1.09200 
44701.00000 ,2.73000 ,0.09041 ,2.55000 ,0.25850 ,0.02030 ,1.07059 
44701.00000 ,2.73000 ,0.09041 ,2.60000 ,0.21280 ,0.02030 ,1.05000 
44701.00000 ,2.73000 ,0.35890 ,2.50000 ,0.35000 ,0.02030 ,1.09200 
44701.00000 ,2.73000 ,0.35890 ,2.55000 ,0.31210 ,0.02030 ,1.07059 
44701.00000 ,2.73000 ,0.35890 ,2.60000 ,0.27640 ,0.02030 ,1.05000 
44701.00000 ,2.73000 ,0.01370 ,2.70000 ,0.09710 ,0.02030 ,1.01111 
44701.00000 ,2.73000 ,0.01370 ,2.75000 ,0.05400 ,0.02030 ,0.99273 
44701.00000 ,2.73000 ,0.01370 ,2.80000 ,0.02360 ,0.02030 ,0.97500 
44701.00000 ,2.73000 ,0.01370 ,2.85000 ,0.00790 ,0.02030 ,0.95789 
44701.00000 ,2.73000 ,0.01370 ,2.90000 ,0.00190 ,0.02030 ,0.94138 
44701.00000 ,2.73000 ,0.01370 ,2.95000 ,0.00070 ,0.02030 ,0.92542 
44701.00000 ,2.73000 ,0.01370 ,3.00000 ,0.00040 ,0.02030 ,0.91000 
44701.00000 ,2.73000 ,0.01370 ,3.10000 ,0.00010 ,0.02030 ,0.88065 
44701.00000 ,2.73000 ,0.01370 ,3.20000 ,0.00010 ,0.02030 ,0.85313 
44701.00000 ,2.73000 ,0.01370 ,2.65000 ,0.14300 ,0.02030 ,1.03019 
44701.00000 ,2.73000 ,0.01370 ,2.60000 ,0.19300 ,0.02030 ,1.05000 
44701.00000 ,2.73000 ,0.01370 ,2.45000 ,0.34300 ,0.02030 ,1.11429 
44701.00000 ,2.73000 ,0.01370 ,2.50000 ,0.29300 ,0.02030 ,1.09200 
44701.00000 ,2.73000 ,0.01370 ,2.55000 ,0.24370 ,0.02030 ,1.07059 
44701.00000 ,2.73000 ,0.09041 ,2.45000 ,0.35170 ,0.02030 ,1.11429 
44701.00000 ,2.73000 ,0.35890 ,2.45000 ,0.39250 ,0.02030 ,1.11429 
44701.00000 ,2.73000 ,0.60822 ,2.50000 ,0.37790 ,0.02030 ,1.09200 
44701.00000 ,2.73000 ,0.60822 ,2.55000 ,0.34480 ,0.02030 ,1.07059 
44701.00000 ,2.73000 ,0.60822 ,2.60000 ,0.30900 ,0.02030 ,1.05000 
44701.00000 ,2.73000 ,0.60822 ,2.65000 ,0.27930 ,0.02030 ,1.03019 
44701.00000 ,2.73000 ,0.60822 ,2.70000 ,0.24780 ,0.02030 ,1.01111 
44701.00000 ,2.73000 ,0.60822 ,2.75000 ,0.22140 ,0.02030 ,0.99273 
44701.00000 ,2.73000 ,0.60822 ,2.80000 ,0.19490 ,0.02030 ,0.97500 
44701.00000 ,2.73000 ,0.60822 ,2.85000 ,0.17000 ,0.02030 ,0.95789 
44701.00000 ,2.73000 ,0.60822 ,2.90000 ,0.14840 ,0.02030 ,0.94138 
44701.00000 ,2.73000 ,0.60822 ,2.95000 ,0.12910 ,0.02030 ,0.92542 
44701.00000 ,2.73000 ,0.60822 ,3.00000 ,0.11160 ,0.02030 ,0.91000 
44700.00000 ,2.73000 ,0.09315 ,2.91200 ,0.01120 ,0.02010 ,0.93750 
44700.00000 ,2.73000 ,0.09315 ,2.96200 ,0.00630 ,0.02010 ,0.92167 
44700.00000 ,2.73000 ,0.09315 ,3.06100 ,0.00250 ,0.02010 ,0.89187 
44700.00000 ,2.73000 ,0.09315 ,3.15900 ,0.00170 ,0.02010 ,0.86420 
44700.00000 ,2.73000 ,0.09315 ,3.25800 ,0.00120 ,0.02010 ,0.83794 
44700.00000 ,2.73000 ,0.09315 ,3.35700 ,0.00100 ,0.02010 ,0.81323 
44700.00000 ,2.73000 ,0.09315 ,3.45500 ,0.00090 ,0.02010 ,0.79016 
44700.00000 ,2.73000 ,0.09315 ,3.55400 ,0.00070 ,0.02010 ,0.76815 
44700.00000 ,2.73000 ,0.09315 ,3.65300 ,0.00060 ,0.02010 ,0.74733 
44700.00000 ,2.73000 ,0.09315 ,2.86300 ,0.01990 ,0.02010 ,0.95355 
44700.00000 ,2.73000 ,0.09315 ,2.90000 ,0.01270 ,0.02010 ,0.94138 
44700.00000 ,2.73000 ,0.09315 ,2.95000 ,0.00710 ,0.02010 ,0.92542 
44700.00000 ,2.73000 ,0.09315 ,3.00000 ,0.00450 ,0.02010 ,0.91000 
44700.00000 ,2.73000 ,0.09315 ,3.10000 ,0.00210 ,0.02010 ,0.88065 
44700.00000 ,2.73000 ,0.09315 ,3.20000 ,0.00140 ,0.02010 ,0.85313 
44700.00000 ,2.73000 ,0.09315 ,3.30000 ,0.00110 ,0.02010 ,0.82727 
44700.00000 ,2.73000 ,0.09315 ,3.40000 ,0.00100 ,0.02010 ,0.80294 
44700.00000 ,2.73000 ,0.09315 ,3.50000 ,0.00090 ,0.02010 ,0.78000 
